Id,ActivityDateTime,Value_mean,Value_sum,Value_max,Value_min
1503960366,2016-03-27 17:00:00,16.1,966,34,10
1503960366,2016-03-27 18:00:00,19.5,1170,36,10
1503960366,2016-03-27 19:00:00,40.35,2421,91,10
1503960366,2016-03-27 20:00:00,17.8,1068,36,10
1503960366,2016-03-27 21:00:00,19.066666666666666,1144,34,10
1503960366,2016-03-27 22:00:00,16.033333333333335,962,54,10
1503960366,2016-03-27 23:00:00,13.366666666666667,802,40,10
1503960366,2016-03-28 00:00:00,13.266666666666667,796,32,10
1503960366,2016-03-28 01:00:00,10.533333333333333,632,28,10
1503960366,2016-03-28 02:00:00,10.0,600,10,10
1503960366,2016-03-28 03:00:00,10.0,600,10,10
1503960366,2016-03-28 04:00:00,10.0,600,10,10
1503960366,2016-03-28 05:00:00,10.0,600,10,10
1503960366,2016-03-28 06:00:00,10.0,600,10,10
1503960366,2016-03-28 07:00:00,10.0,600,10,10
1503960366,2016-03-28 08:00:00,11.633333333333333,698,32,10
1503960366,2016-03-28 09:00:00,29.633333333333333,1778,99,10
1503960366,2016-03-28 10:00:00,14.466666666666667,868,60,10
1503960366,2016-03-28 11:00:00,14.766666666666667,886,40,10
1503960366,2016-03-28 12:00:00,14.566666666666666,874,44,10
1503960366,2016-03-28 13:00:00,43.75,2625,103,10
1503960366,2016-03-28 14:00:00,22.166666666666668,1330,80,10
1503960366,2016-03-28 15:00:00,15.133333333333333,908,54,10
1503960366,2016-03-28 16:00:00,14.433333333333334,866,38,10
1503960366,2016-03-28 17:00:00,15.033333333333333,902,28,10
1503960366,2016-03-28 18:00:00,16.466666666666665,988,36,10
1503960366,2016-03-28 19:00:00,44.18333333333333,2651,93,10
1503960366,2016-03-28 20:00:00,20.833333333333332,1250,93,10
1503960366,2016-03-28 21:00:00,13.033333333333333,782,30,10
1503960366,2016-03-28 22:00:00,14.633333333333333,878,36,10
1503960366,2016-03-28 23:00:00,19.766666666666666,1186,64,10
1503960366,2016-03-29 00:00:00,10.8,648,12,10
1503960366,2016-03-29 01:00:00,14.266666666666667,856,34,10
1503960366,2016-03-29 02:00:00,10.6,636,26,10
1503960366,2016-03-29 03:00:00,10.066666666666666,604,12,10
1503960366,2016-03-29 04:00:00,10.0,600,10,10
1503960366,2016-03-29 05:00:00,10.3,618,24,10
1503960366,2016-03-29 06:00:00,10.366666666666667,622,30,10
1503960366,2016-03-29 07:00:00,11.033333333333333,662,32,10
1503960366,2016-03-29 08:00:00,13.666666666666666,820,38,10
1503960366,2016-03-29 09:00:00,27.816666666666666,1669,96,10
1503960366,2016-03-29 10:00:00,17.733333333333334,1064,64,12
1503960366,2016-03-29 11:00:00,21.533333333333335,1292,64,12
1503960366,2016-03-29 12:00:00,13.166666666666666,790,36,10
1503960366,2016-03-29 13:00:00,23.883333333333333,1433,90,10
1503960366,2016-03-29 14:00:00,13.7,822,56,10
1503960366,2016-03-29 15:00:00,16.6,996,56,10
1503960366,2016-03-29 16:00:00,17.0,1020,68,12
1503960366,2016-03-29 17:00:00,15.733333333333333,944,54,10
1503960366,2016-03-29 18:00:00,18.933333333333334,1136,70,10
1503960366,2016-03-29 19:00:00,17.4,1044,28,10
1503960366,2016-03-29 20:00:00,45.21666666666667,2713,95,10
1503960366,2016-03-29 21:00:00,22.116666666666667,1327,93,10
1503960366,2016-03-29 22:00:00,10.0,600,10,10
1503960366,2016-03-29 23:00:00,16.633333333333333,998,56,10
1503960366,2016-03-30 00:00:00,10.0,600,10,10
1503960366,2016-03-30 01:00:00,10.0,600,10,10
1503960366,2016-03-30 02:00:00,10.0,600,10,10
1503960366,2016-03-30 03:00:00,10.0,600,10,10
1503960366,2016-03-30 04:00:00,10.0,600,10,10
1503960366,2016-03-30 05:00:00,10.0,600,10,10
1503960366,2016-03-30 06:00:00,10.0,600,10,10
1503960366,2016-03-30 07:00:00,10.0,600,10,10
1503960366,2016-03-30 08:00:00,10.3,618,28,10
1503960366,2016-03-30 09:00:00,24.683333333333334,1481,99,10
1503960366,2016-03-30 10:00:00,15.566666666666666,934,38,12
